96343,5311
30119,3200
63266,5940
72275,2341
74270,5632
88098,3531
26547,4813
63274,2163
31245,3630
89754,2671
66339,2821
12125,5323
92518,3162
24962,3142
16138,2570
18962,3661
75808,3350
86186,3733
91676,3362
27211,4122
88964,3421
45509,5861
59831,5202
66870,4253
70116,5222
94166,5320
50026,2653
70291,5902
70334,3093
84570,5840
38141,3833
70461,5372
18783,2323
54851,3512
72917,2952
61781,2042
50380,3221
55880,5712
74861,3993
63352,2710
45953,5251
90805,3740
17657,3230
24752,3042
94891,2342
77080,3243
42067,3701
24318,2560
80305,2092
10998,3261
52339,3943
39931,2031
96682,4350
64718,5290
55114,2070
12291,2601
80045,2890
75804,5613
70833,3623
20702,4671
90604,2772
49249,2621
67641,3152
31356,2763
77914,5012
52008,4442
97794,3793
28106,5631
28534,5132
40032,4533
96566,4333
75756,2731
46181,2050
67796,5743
63656,4113
45838,4681
94386,5253
87090,5553
84892,4810
31649,3282
27765,5291
29634,5960
25251,2101
29100,4532
62328,4543
47694,5283
78319,3212
20650,3353
17914,5761
52727,2111
20354,5142
75651,3250
52094,4761
95141,2912
20749,2201
74050,4530
80651,5743
50711,3190
52812,3280
34044,4683
54616,5462
49475,3093
47050,5383
12242,3813
79790,3390
27147,4981
66946,5663
26315,2433
18786,4461
19021,4453
57246,2473
90154,5510
15550,2111
26376,3813
64734,5463
91530,4381
52402,2890
85385,4672
31518,4352
52245,3522
69558,3550
88519,4943
60810,2021
50789,4412
17168,4363
78455,2032
75204,4032
77502,4430
19844,5562
24480,5461
37463,3690
92222,5051
23694,3960
71400,2280
13795,4680
14448,3292
95849,3940
90943,2142
79639,3403
95990,5220
26498,4382
65670,3422
67942,5501
56133,5070
33416,4571
45375,4200
59942,2693
39285,4711
49001,4151
35997,5282
88450,3743
65140,3112
19797,5080
91022,3832
43631,3482
41330,3160
48533,5733
65393,4353
51282,3063
68584,4632
18649,5093
21913,2771
63619,2360
48382,3712
51330,2012
30153,3213
12555,5943
33111,4420
85035,5240
77857,4370
75479,4470
58725,3122
17532,3393
94851,5523
63543,5290
89896,5840
50425,5653
89446,2782
92438,2112
77677,3373
66189,5343
37344,3932
15678,2090
39649,4532
17696,3491
63050,4713
72587,5302
70253,2781
13770,4400
75546,4563
27608,2741
46128,5950
45824,3760
32844,4281
17834,2712
61585,5530
63548,4842
79891,2590
48544,3833
16411,2700
80702,4453
46028,3401
29831,4873
95952,3211
64377,5840
80611,3570
81758,3832
35640,4203
71399,3560
63784,5983
52018,2292
28027,5550
47239,3552
29763,5061
46085,2591
32315,4272
97414,2372
72620,2481
79871,5340
96389,2312
61397,2393
94559,3130
24886,3690
71344,5372
99024,3323
26701,5250
25893,5741
68522,2561
39396,5442
72366,2091
41060,4640
39040,4671
12289,4592
72850,3651
34621,4742
95820,5533
22059,2391
65709,3693
12031,4901
48123,3563
84049,5503
55542,5860
77622,4283
38579,2821
23494,3843
77269,3860
64759,3201
32718,5333
16927,2151
11913,3832
88495,4502
51004,2883
76088,4940
54882,4931
40732,4882
63359,5021
94326,2161
36752,5371
97870,5453
86204,2481
95510,4203
26543,2280
80971,5141
31983,3923
55431,5422
57505,3623
98408,3253
31198,2260
15710,5702
55399,4113
41027,3883
56936,5240
40207,5321
59276,5250
89801,3453
21907,4130
13921,4643
14758,2233
75984,5962
77968,5780
94401,2461
39822,4331
33772,3710
38160,5523
15654,2172
83080,2630
55456,4380
81236,5733
34543,5830
54559,4293
79078,4172
38693,3390
99703,2640
68984,2480
58589,2440
54304,5593
32941,4772
81558,4212
66504,5991
96148,5412
93144,2822
86244,2541
59058,3252
31142,4273
32686,5101
66547,3302
23866,2441
82073,5312
66333,5370
58792,3953
60073,2290
47126,4962
62650,4113
57909,4822
31015,3843
71921,4943
17907,2002
35713,2142
49373,3741
94037,2961
12487,5100
71685,4322
84830,3913
30052,4742
99787,5500
56251,3543
44227,4253
75065,2870
37631,2002
46570,2452
54221,3153
34734,2062
32171,4912
14806,4743
46438,4001
29804,4362
64297,5643
68918,5133
85132,4573
53140,5752
48542,4573
65934,3631
87339,4023
89255,4813
14484,3520
57737,2430
15536,3582
76347,2661
40661,5402
39345,3142
92794,5421
70826,2531
30970,5850
79692,5541
50437,2022
74343,5012
53574,5403
24908,5301
18198,4762
63329,3421
72313,5300
34104,2820
86873,2890
41018,5861
60605,5663
57649,4241
73478,2950
21984,3381
47855,2731
57952,5883
28909,4841
39170,5483
98361,2712
72746,4041
48093,2151
83418,3153
42718,3751
30868,2911
12646,3403
65503,2573
41729,4751
40538,5073
76031,5713
70663,3161
92805,2413
70143,3231
91213,5662
95629,3732
98878,4153
11517,5360
50814,3863
78157,4510
49801,5081
35723,5010
99771,5182
39062,2780
46259,3003
71333,2873
30492,3303
66745,4570
76171,3553
25210,5023
60512,4851
54226,3370
83602,2332
25791,4730
12649,3723
88677,3600
60163,3772
58865,2412
47660,5311
53451,5543
68921,5891
75854,5821
69399,3893
62612,3053
20805,3832
34600,2640
52470,3600
17971,4472
13510,3592
52640,4282
32387,5563
88613,3091
62906,3821
42988,4203
28228,3611
42929,5401
36944,2422
92422,4993
77791,4193
43148,2531
62058,3520
52257,3212
22371,2241
52078,4321
51632,2821
51318,2291
74095,4533
69632,5371
43290,3461
55889,4443
54252,2572
80052,2140
91857,2401
53208,3793
15736,3781
87782,5310
54626,2162
49520,2453
35433,3423
25284,3942
94839,4083
33230,2062
63758,2012
24442,3082
47463,3621
77557,5722
66680,5612
80473,5901
67478,5641
15688,5541
10258,4033
98328,5981
40653,4571
38441,3633
47666,4550
51602,5631
96831,5741
54414,4560
98734,2280
73938,3700
65705,3002
62646,4431
81970,4380
32933,3373
35108,4313
97771,3351
79096,2110
26549,4333
31784,2271
17677,5470
72078,5501
92011,5640
84677,5190
33656,5700
62656,5173
27220,3621
40710,2471
93070,3801
34380,4891
44659,2121
33065,5602
94496,4033
27135,5901
71963,3752
35392,2083
54175,2093
39986,2411
17950,3201
92248,3570
41657,5312
75892,3023
27674,2871
93243,2993
60667,5353
65377,3083
32170,4903
93401,2721
41756,3330
19917,5431
47635,5483
72251,4570
51967,3223
81504,3701
58718,5591
13977,4982
54369,3821
74054,2380
14292,2881
10079,2431
50090,3232
67315,4143
25743,3220
24527,4220
62843,3543
63269,3873
47747,4470
41418,2972
55960,2541
65041,5450
31552,5220
55133,4951
51926,2650
78308,4610
10759,4143
82993,5022
94406,4563
45197,2501
29605,4222
20411,3623
52777,2520
70700,5892
93743,2231
58557,2973
79163,4773
41575,2392
53522,2352
44506,2661
97960,2070
77755,5640
49770,5852
33898,4612
37873,5363
16252,5541
82076,3933
56094,2480
86443,3403
87564,5022
49569,4621
81832,4310
67083,3693
84582,2141
84199,3711
13383,4541
98604,3663
83998,2470
96522,4671
57208,2730
17248,4632
20205,4943
63977,5330
39113,4140
81223,2931
91710,2383
